modulus,depth,width,init,wd,seed,step,train_accuracy,test_accuracy,train_loss,test_loss
91,1,128,1,0.45,0,30500,1.0,1.0,0.054357871413230896,0.061504773795604706
91,1,128,1,0.45,0,30600,1.0,1.0,0.04923681542277336,0.054635997861623764
91,1,128,1,0.45,0,30700,1.0,1.0,0.044944193214178085,0.049214232712984085
91,1,128,1,0.45,0,30800,1.0,1.0,0.04133528098464012,0.04489642009139061
91,1,128,1,0.45,0,30900,1.0,1.0,0.03873275965452194,0.041926946491003036
91,1,128,1,0.45,0,31000,1.0,1.0,0.037754788994789124,0.04074643924832344
91,1,128,1,0.45,0,31100,1.0,0.9996549487113953,0.07190245389938354,0.09036152064800262
91,1,128,1,0.45,0,31200,1.0,1.0,0.04025797173380852,0.045123036950826645
91,1,128,1,0.45,0,31300,1.0,1.0,0.04110825061798096,0.045059215277433395
91,1,128,1,0.45,0,31400,1.0,1.0,0.04383521527051926,0.04754967615008354
91,1,128,1,0.45,0,31500,1.0,1.0,0.045983683317899704,0.04962038993835449
91,1,128,1,0.45,0,31600,1.0,1.0,0.04648549109697342,0.05004582554101944
91,1,128,1,0.45,0,31700,1.0,1.0,0.07456619292497635,0.08774735033512115
91,1,128,1,0.45,0,31800,1.0,1.0,0.05419514700770378,0.06117658689618111
91,1,128,1,0.45,0,31900,1.0,1.0,0.05478159710764885,0.0605800561606884
91,1,128,1,0.45,0,32000,1.0,1.0,0.056413713842630386,0.061673350632190704
91,1,128,1,0.45,0,32100,1.0,1.0,0.0569126233458519,0.061846353113651276
91,1,128,1,0.45,0,32200,1.0,1.0,0.05411776527762413,0.05863512307405472
91,1,128,1,0.45,0,32300,1.0,1.0,0.0443132147192955,0.04803333058953285
91,1,128,1,0.45,0,32400,1.0,0.9982749819755554,0.1148996651172638,0.14608243107795715
91,1,128,1,0.45,0,32500,1.0,1.0,0.047388266772031784,0.055800050497055054
91,1,128,1,0.45,0,32600,1.0,1.0,0.04115590080618858,0.0466628223657608
91,1,128,1,0.45,0,32700,1.0,1.0,0.039596252143383026,0.04424288496375084
91,1,128,1,0.45,0,32800,1.0,1.0,0.038234155625104904,0.04242164269089699
91,1,128,1,0.45,0,32900,1.0,1.0,0.03638525679707527,0.04026585817337036
91,1,128,1,0.45,0,33000,0.9979871511459351,0.9849922060966492,0.1517050713300705,0.21141019463539124
91,1,128,1,0.45,0,33100,1.0,1.0,0.043418657034635544,0.050774361938238144
91,1,128,1,0.45,0,33200,1.0,1.0,0.04059768468141556,0.04556407034397125
91,1,128,1,0.45,0,33300,1.0,1.0,0.059736624360084534,0.07147907465696335
91,1,128,1,0.45,0,33400,1.0,1.0,0.04523526504635811,0.051386572420597076
91,1,128,1,0.45,0,33500,1.0,1.0,0.04519739747047424,0.050453513860702515
91,1,128,1,0.45,0,33600,1.0,1.0,0.04546743631362915,0.05020623654127121
91,1,128,1,0.45,0,33700,1.0,1.0,0.044814374297857285,0.04906414821743965
91,1,128,1,0.45,0,33800,1.0,1.0,0.04329748824238777,0.04709740728139877
91,1,128,1,0.45,0,33900,1.0,1.0,0.04109219089150429,0.04451243579387665
91,1,128,1,0.45,0,34000,1.0,1.0,0.038278330117464066,0.041377801448106766
91,1,128,1,0.45,0,34100,0.7685185074806213,0.678281843662262,0.9545994997024536,1.1453044414520264
91,1,128,1,0.45,0,34200,1.0,1.0,0.047971852123737335,0.05699721723794937
91,1,128,1,0.45,0,34300,1.0,1.0,0.04185927286744118,0.04764022305607796
91,1,128,1,0.45,0,34400,1.0,1.0,0.04207437112927437,0.046852439641952515
91,1,128,1,0.45,0,34500,1.0,1.0,0.04280197620391846,0.047070927917957306
91,1,128,1,0.45,0,34600,1.0,1.0,0.04280421510338783,0.04677143320441246
91,1,128,1,0.45,0,34700,1.0,1.0,0.0415310338139534,0.04528488963842392
91,1,128,1,0.45,0,34800,0.7922705411911011,0.7089874148368835,0.8523434996604919,1.0016168355941772
91,1,128,1,0.45,0,34900,1.0,1.0,0.04738416522741318,0.05422221124172211
91,1,128,1,0.45,0,35000,1.0,1.0,0.04378686100244522,0.04851677268743515
91,1,128,1,0.45,0,35100,1.0,1.0,0.04517727345228195,0.049438703805208206
91,1,128,1,0.45,0,35200,1.0,1.0,0.045754171907901764,0.049712102860212326
91,1,128,1,0.45,0,35300,1.0,1.0,0.04367172345519066,0.047277845442295074
91,1,128,1,0.45,0,35400,1.0,1.0,0.03906324505805969,0.04223860055208206
91,1,128,1,0.45,0,35500,1.0,0.9977574348449707,0.15323026478290558,0.18571589887142181
91,1,128,1,0.45,0,35600,1.0,1.0,0.042121853679418564,0.0488017275929451
91,1,128,1,0.45,0,35700,1.0,1.0,0.03889433667063713,0.043818991631269455
91,1,128,1,0.45,0,35800,1.0,1.0,0.03981341794133186,0.04413098096847534
91,1,128,1,0.45,0,35900,1.0,1.0,0.040780968964099884,0.04477597400546074
91,1,128,1,0.45,0,36000,0.999597430229187,0.9946523904800415,0.13523422181606293,0.17259275913238525
91,1,128,1,0.45,0,36100,1.0,1.0,0.05297629162669182,0.06036582589149475
91,1,128,1,0.45,0,36200,1.0,1.0,0.051401231437921524,0.057247597724199295
91,1,128,1,0.45,0,36300,1.0,1.0,0.051592692732810974,0.05679755657911301
91,1,128,1,0.45,0,36400,1.0,0.9996549487113953,0.0736013799905777,0.08791442960500717
91,1,128,1,0.45,0,36500,1.0,1.0,0.04326663911342621,0.04959552735090256
91,1,128,1,0.45,0,36600,1.0,1.0,0.038262512534856796,0.04313703998923302
91,1,128,1,0.45,0,36700,1.0,1.0,0.03483502194285393,0.03880263864994049
91,1,128,1,0.45,0,36800,1.0,1.0,0.03140205517411232,0.034616924822330475
91,1,128,1,0.45,0,36900,1.0,1.0,0.028243666514754295,0.030868319794535637
91,1,128,1,0.45,0,37000,1.0,1.0,0.02668122760951519,0.028971528634428978
91,1,128,1,0.45,0,37100,1.0,0.9996549487113953,0.048940956592559814,0.06248583644628525
91,1,128,1,0.45,0,37200,1.0,1.0,0.03627984970808029,0.04200367629528046
91,1,128,1,0.45,0,37300,1.0,1.0,0.037148136645555496,0.04168553277850151
91,1,128,1,0.45,0,37400,1.0,1.0,0.039242394268512726,0.043280359357595444
91,1,128,1,0.45,0,37500,1.0,1.0,0.040947310626506805,0.04466741159558296
91,1,128,1,0.45,0,37600,1.0,1.0,0.0418374240398407,0.045339275151491165
91,1,128,1,0.45,0,37700,1.0,1.0,0.0416085422039032,0.04495741054415703
91,1,128,1,0.45,0,37800,0.9963768124580383,0.9884423017501831,0.273486465215683,0.3281429409980774
91,1,128,1,0.45,0,37900,1.0,0.9994824528694153,0.06350454688072205,0.0753529816865921
91,1,128,1,0.45,0,38000,1.0,1.0,0.05148893594741821,0.05837821960449219
91,1,128,1,0.45,0,38100,1.0,1.0,0.050438497215509415,0.05585876852273941
91,1,128,1,0.45,0,38200,1.0,1.0,0.051456328481435776,0.05624038353562355
91,1,128,1,0.45,0,38300,1.0,1.0,0.0519796721637249,0.056431155651807785
91,1,128,1,0.45,0,38400,1.0,0.9986199736595154,0.10576693713665009,0.131621852517128
91,1,128,1,0.45,0,38500,1.0,1.0,0.05576218292117119,0.0631261095404625
91,1,128,1,0.45,0,38600,1.0,1.0,0.052241142839193344,0.05796823650598526
91,1,128,1,0.45,0,38700,1.0,1.0,0.049526698887348175,0.054365478456020355
91,1,128,1,0.45,0,38800,1.0,1.0,0.045332543551921844,0.04943864792585373
91,1,128,1,0.45,0,38900,0.8615136742591858,0.7840262055397034,0.7444028854370117,0.8794336915016174
91,1,128,1,0.45,0,39000,1.0,0.99982750415802,0.06029573082923889,0.06994911283254623
91,1,128,1,0.45,0,39100,1.0,1.0,0.050938401371240616,0.05718525871634483
91,1,128,1,0.45,0,39200,1.0,1.0,0.05050729587674141,0.055897798389196396
91,1,128,1,0.45,0,39300,1.0,1.0,0.05080414190888405,0.055719535797834396
91,1,128,1,0.45,0,39400,1.0,1.0,0.0501614548265934,0.054719727486371994
91,1,128,1,0.45,0,39500,1.0,1.0,0.047868046909570694,0.05208975076675415
91,1,128,1,0.45,0,39600,0.9710144996643066,0.9413489699363708,0.4236893653869629,0.4869900345802307
91,1,128,1,0.45,0,39700,1.0,1.0,0.060688696801662445,0.07076951861381531
91,1,128,1,0.45,0,39800,1.0,1.0,0.054294653236866,0.061184268444776535
91,1,128,1,0.45,0,39900,1.0,1.0,0.05226719006896019,0.057858143001794815
91,1,128,1,0.45,0,40000,1.0,1.0,0.04864312335848808,0.05327176675200462
91,1,128,1,0.45,0,40100,1.0,1.0,0.042180221527814865,0.04589690640568733
91,1,128,1,0.45,0,40200,1.0,1.0,0.0341130830347538,0.03698429465293884
91,1,128,1,0.45,0,40300,0.9694042205810547,0.9353113770484924,0.4973759949207306,0.5635828375816345
91,1,128,1,0.45,0,40400,1.0,0.9991374611854553,0.07118622958660126,0.09201265871524811
91,1,128,1,0.45,0,40500,1.0,1.0,0.04896368458867073,0.05593612790107727
91,1,128,1,0.45,0,40600,0.9826892018318176,0.9589442610740662,0.33478307723999023,0.4113498628139496
91,1,128,1,0.45,0,40700,1.0,0.9986199736595154,0.09581417590379715,0.12296764552593231
91,1,128,1,0.45,0,40800,1.0,1.0,0.04935543239116669,0.05741801857948303
91,1,128,1,0.45,0,40900,1.0,1.0,0.03806370869278908,0.042563505470752716
91,1,128,1,0.45,0,41000,1.0,1.0,0.03519124910235405,0.038865089416503906
91,1,128,1,0.45,0,41100,1.0,0.9994824528694153,0.0918661504983902,0.1107453778386116
91,1,128,1,0.45,0,41200,1.0,1.0,0.04762082174420357,0.054331548511981964
91,1,128,1,0.45,0,41300,1.0,1.0,0.0451233834028244,0.05048452317714691
91,1,128,1,0.45,0,41400,1.0,1.0,0.04603005573153496,0.050833288580179214
91,1,128,1,0.45,0,41500,1.0,1.0,0.04650826007127762,0.05080792307853699
91,1,128,1,0.45,0,41600,1.0,1.0,0.04526614770293236,0.049028437584638596
91,1,128,1,0.45,0,41700,1.0,1.0,0.04255618527531624,0.045824360102415085
91,1,128,1,0.45,0,41800,1.0,1.0,0.03953126445412636,0.0424407422542572
91,1,128,1,0.45,0,41900,0.9476650953292847,0.8935655951499939,0.37303656339645386,0.49282413721084595
91,1,128,1,0.45,0,42000,1.0,1.0,0.044924698770046234,0.05155060067772865
91,1,128,1,0.45,0,42100,1.0,1.0,0.04483712837100029,0.049782682210206985
91,1,128,1,0.45,0,42200,1.0,1.0,0.04706411436200142,0.05138607323169708
91,1,128,1,0.45,0,42300,1.0,1.0,0.04924333840608597,0.05323163792490959
91,1,128,1,0.45,0,42400,1.0,1.0,0.0506855808198452,0.05449965223670006
91,1,128,1,0.45,0,42500,1.0,1.0,0.051044002175331116,0.0547713078558445
91,1,128,1,0.45,0,42600,0.999194860458374,0.9930998682975769,0.1528734713792801,0.19390296936035156
91,1,128,1,0.45,0,42700,1.0,1.0,0.060240667313337326,0.06772150099277496
91,1,128,1,0.45,0,42800,1.0,1.0,0.05721519514918327,0.0631280168890953
91,1,128,1,0.45,0,42900,1.0,1.0,0.0575096569955349,0.06286343187093735
91,1,128,1,0.45,0,43000,1.0,1.0,0.09207252413034439,0.10947296768426895
91,1,128,1,0.45,0,43100,1.0,1.0,0.06190354377031326,0.06990838795900345
91,1,128,1,0.45,0,43200,1.0,1.0,0.05842002481222153,0.06477728486061096
91,1,128,1,0.45,0,43300,1.0,1.0,0.055988483130931854,0.06157794967293739
91,1,128,1,0.45,0,43400,1.0,1.0,0.0517643503844738,0.056778423488140106
91,1,128,1,0.45,0,43500,1.0,1.0,0.045269548892974854,0.049692098051309586
91,1,128,1,0.45,0,43600,1.0,1.0,0.03774131461977959,0.041541844606399536
91,1,128,1,0.45,0,43700,1.0,1.0,0.030386537313461304,0.03354532644152641
91,1,128,1,0.45,0,43800,1.0,1.0,0.024062568321824074,0.026644039899110794
91,1,128,1,0.45,0,43900,1.0,1.0,0.019430097192525864,0.02159898728132248
91,1,128,1,0.45,0,44000,0.8369565010070801,0.7598757743835449,0.7543861865997314,0.9229098558425903
91,1,128,1,0.45,0,44100,1.0,1.0,0.032512642443180084,0.040092259645462036
91,1,128,1,0.45,0,44200,1.0,1.0,0.03209470957517624,0.03744814172387123
91,1,128,1,0.45,0,44300,1.0,1.0,0.03534568101167679,0.0400373749434948
91,1,128,1,0.45,0,44400,1.0,1.0,0.039286237210035324,0.04371029883623123
91,1,128,1,0.45,0,44500,1.0,1.0,0.07984384149312973,0.09946931898593903
91,1,128,1,0.45,0,44600,1.0,1.0,0.054104458540678024,0.06299709528684616
91,1,128,1,0.45,0,44700,1.0,1.0,0.05470027029514313,0.061748113483190536
91,1,128,1,0.45,0,44800,1.0,1.0,0.056557729840278625,0.062786765396595
91,1,128,1,0.45,0,44900,0.9975845813751221,0.9863722324371338,0.25967568159103394,0.30627936124801636
91,1,128,1,0.45,0,45000,1.0,1.0,0.05892908200621605,0.06773529946804047
91,1,128,1,0.45,0,45100,1.0,1.0,0.05207015201449394,0.05846722424030304
91,1,128,1,0.45,0,45200,1.0,1.0,0.04642201215028763,0.05138087272644043
91,1,128,1,0.45,0,45300,1.0,1.0,0.04007607325911522,0.04389847815036774
91,1,128,1,0.45,0,45400,1.0,1.0,0.03446003794670105,0.037521958351135254
91,1,128,1,0.45,0,45500,1.0,0.9962049126625061,0.1121920794248581,0.14168299734592438
91,1,128,1,0.45,0,45600,1.0,1.0,0.04759170114994049,0.05497000738978386
91,1,128,1,0.45,0,45700,1.0,1.0,0.044860292226076126,0.05021713301539421
91,1,128,1,0.45,0,45800,1.0,1.0,0.04552795737981796,0.05008046701550484
91,1,128,1,0.45,0,45900,1.0,1.0,0.04568151757121086,0.04966413229703903
91,1,128,1,0.45,0,46000,1.0,1.0,0.044455017894506454,0.04798508808016777
91,1,128,1,0.45,0,46100,1.0,1.0,0.0420190691947937,0.04519994929432869
91,1,128,1,0.45,0,46200,0.9859098196029663,0.9684319496154785,0.23650850355625153,0.2978163957595825
91,1,128,1,0.45,0,46300,1.0,1.0,0.04785589128732681,0.05384531989693642
91,1,128,1,0.45,0,46400,1.0,1.0,0.046975232660770416,0.051820915192365646
91,1,128,1,0.45,0,46500,1.0,1.0,0.04884922131896019,0.0532277412712574
91,1,128,1,0.45,0,46600,1.0,1.0,0.05023526772856712,0.05438144505023956
91,1,128,1,0.45,0,46700,1.0,1.0,0.04938051849603653,0.05336107686161995
91,1,128,1,0.45,0,46800,1.0,0.99982750415802,0.10670431703329086,0.12803278863430023
91,1,128,1,0.45,0,46900,1.0,1.0,0.05667446553707123,0.06418877094984055
91,1,128,1,0.45,0,47000,1.0,1.0,0.05185965448617935,0.0575471855700016
91,1,128,1,0.45,0,47100,1.0,1.0,0.04782114177942276,0.052486397325992584
91,1,128,1,0.45,0,47200,1.0,1.0,0.0392971932888031,0.04283830523490906
91,1,128,1,0.45,0,47300,1.0,1.0,0.032346211373806,0.03509742394089699
91,1,128,1,0.45,0,47400,0.999597430229187,0.9974124431610107,0.10959067940711975,0.13867893815040588
91,1,128,1,0.45,0,47500,1.0,1.0,0.04255218803882599,0.049225445836782455
91,1,128,1,0.45,0,47600,1.0,1.0,0.04191797599196434,0.04710965231060982
91,1,128,1,0.45,0,47700,1.0,1.0,0.04333637282252312,0.047963935881853104
91,1,128,1,0.45,0,47800,1.0,1.0,0.04438572749495506,0.048648420721292496
91,1,128,1,0.45,0,47900,1.0,1.0,0.04459879547357559,0.04860135540366173
91,1,128,1,0.45,0,48000,1.0,1.0,0.043720148503780365,0.04752964898943901
91,1,128,1,0.45,0,48100,1.0,1.0,0.08761010318994522,0.10381415486335754
91,1,128,1,0.45,0,48200,1.0,1.0,0.05149519443511963,0.05789053812623024
91,1,128,1,0.45,0,48300,1.0,1.0,0.05089908465743065,0.05617323890328407
91,1,128,1,0.45,0,48400,1.0,1.0,0.05126297101378441,0.05597556009888649
91,1,128,1,0.45,0,48500,1.0,1.0,0.048590198159217834,0.05273153632879257
91,1,128,1,0.45,0,48600,1.0,1.0,0.04106134921312332,0.044436998665332794
91,1,128,1,0.45,0,48700,0.6976650357246399,0.6475763320922852,1.0829460620880127,1.205091953277588
91,1,128,1,0.45,0,48800,1.0,1.0,0.05189226195216179,0.060596633702516556
91,1,128,1,0.45,0,48900,1.0,1.0,0.038644157350063324,0.04364314675331116
91,1,128,1,0.45,0,49000,1.0,1.0,0.03673607483506203,0.04072204977273941
91,1,128,1,0.45,0,49100,1.0,1.0,0.03269590437412262,0.035802535712718964
91,1,128,1,0.45,0,49200,1.0,1.0,0.027793264016509056,0.030159862712025642
91,1,128,1,0.45,0,49300,0.6863929033279419,0.6115232110023499,1.015995740890503,1.2123537063598633
91,1,128,1,0.45,0,49400,1.0,1.0,0.030996283516287804,0.03705320507287979
91,1,128,1,0.45,0,49500,1.0,1.0,0.02832549437880516,0.032160524278879166
91,1,128,1,0.45,0,49600,1.0,1.0,0.030067503452301025,0.03338223323225975
91,1,128,1,0.45,0,49700,1.0,1.0,0.03190414234995842,0.03496081382036209
91,1,128,1,0.45,0,49800,1.0,1.0,0.033156607300043106,0.036030758172273636
91,1,128,1,0.45,0,49900,0.5974234938621521,0.5568397641181946,1.470555305480957,1.555497646331787
91,1,128,1,0.45,0,50000,1.0,1.0,0.04774937033653259,0.05519735813140869
91,1,128,1,0.45,0,50100,1.0,1.0,0.043346501886844635,0.048376381397247314
91,1,128,1,0.45,0,50200,1.0,1.0,0.044187918305397034,0.04848290607333183
91,1,128,1,0.45,0,50300,1.0,1.0,0.04579784348607063,0.04973471909761429
91,1,128,1,0.45,0,50400,1.0,1.0,0.04673674330115318,0.05046633258461952
91,1,128,1,0.45,0,50500,1.0,1.0,0.04645383730530739,0.05004475638270378
91,1,128,1,0.45,0,50600,1.0,1.0,0.045101527124643326,0.048574771732091904
91,1,128,1,0.45,0,50700,1.0,1.0,0.04320885241031647,0.046589359641075134
91,1,128,1,0.45,0,50800,1.0,1.0,0.06707382947206497,0.07691133767366409
91,1,128,1,0.45,0,50900,1.0,1.0,0.056737128645181656,0.0626119002699852
91,1,128,1,0.45,0,51000,1.0,1.0,0.05778560787439346,0.06282301992177963
91,1,128,1,0.45,0,51100,0.12077295035123825,0.12161462754011154,3.05665922164917,3.0719282627105713
91,1,128,1,0.45,0,51200,1.0,1.0,0.06674707680940628,0.07742612808942795
91,1,128,1,0.45,0,51300,1.0,1.0,0.05750660598278046,0.06516312807798386
91,1,128,1,0.45,0,51400,1.0,1.0,0.05469202622771263,0.061008937656879425
91,1,128,1,0.45,0,51500,1.0,1.0,0.051325030624866486,0.05660363659262657
91,1,128,1,0.45,0,51600,1.0,1.0,0.04715947434306145,0.05159308388829231
91,1,128,1,0.45,0,51700,1.0,1.0,0.04159548506140709,0.04527539387345314
91,1,128,1,0.45,0,51800,1.0,0.9996549487113953,0.07023371011018753,0.08565608412027359
91,1,128,1,0.45,0,51900,1.0,1.0,0.04419618099927902,0.05022171512246132
91,1,128,1,0.45,0,52000,1.0,1.0,0.04414244741201401,0.048924028873443604
91,1,128,1,0.45,0,52100,1.0,1.0,0.045503344386816025,0.04974969103932381
91,1,128,1,0.45,0,52200,1.0,1.0,0.0460689552128315,0.05002176761627197
91,1,128,1,0.45,0,52300,1.0,1.0,0.045028023421764374,0.04875745624303818
91,1,128,1,0.45,0,52400,0.999597430229187,0.9982749819755554,0.12288966774940491,0.13242106139659882
91,1,128,1,0.45,0,52500,1.0,1.0,0.05737929418683052,0.06583572924137115
91,1,128,1,0.45,0,52600,1.0,1.0,0.05205744877457619,0.05756964534521103
91,1,128,1,0.45,0,52700,1.0,1.0,0.05264982581138611,0.05734441429376602
91,1,128,1,0.45,0,52800,1.0,1.0,0.05330466479063034,0.05763070657849312
91,1,128,1,0.45,0,52900,1.0,1.0,0.052281610667705536,0.056370072066783905
91,1,128,1,0.45,0,53000,1.0,1.0,0.0491899810731411,0.0530296266078949
91,1,128,1,0.45,0,53100,1.0,1.0,0.04453984647989273,0.04808233678340912
91,1,128,1,0.45,0,53200,1.0,1.0,0.07083770632743835,0.08345329761505127
91,1,128,1,0.45,0,53300,1.0,1.0,0.05755309388041496,0.06471357494592667
91,1,128,1,0.45,0,53400,1.0,1.0,0.057602640241384506,0.06357206404209137
91,1,128,1,0.45,0,53500,1.0,1.0,0.05854015424847603,0.06391806900501251
91,1,128,1,0.45,0,53600,1.0,1.0,0.05893167853355408,0.06399679183959961
91,1,128,1,0.45,0,53700,1.0,1.0,0.058045655488967896,0.06294623017311096
91,1,128,1,0.45,0,53800,0.9307568669319153,0.8887355327606201,0.4954706132411957,0.5985020995140076
91,1,128,1,0.45,0,53900,1.0,1.0,0.07096753269433975,0.08241147547960281
91,1,128,1,0.45,0,54000,1.0,1.0,0.06149148941040039,0.06921117007732391
91,1,128,1,0.45,0,54100,1.0,1.0,0.057896386831998825,0.06425320357084274
91,1,128,1,0.45,0,54200,1.0,1.0,0.051729414612054825,0.056892480701208115
91,1,128,1,0.45,0,54300,0.8522544503211975,0.766775906085968,0.7312799692153931,0.8968113660812378
91,1,128,1,0.45,0,54400,1.0,1.0,0.05335647240281105,0.06245319917798042
91,1,128,1,0.45,0,54500,1.0,1.0,0.048141416162252426,0.054634787142276764
91,1,128,1,0.45,0,54600,1.0,1.0,0.04647621139883995,0.05181795731186867
91,1,128,1,0.45,0,54700,1.0,1.0,0.044601213186979294,0.04910358786582947
91,1,128,1,0.45,0,54800,1.0,1.0,0.04218795523047447,0.04604193940758705
91,1,128,1,0.45,0,54900,1.0,1.0,0.03949054330587387,0.042890243232250214
91,1,128,1,0.45,0,55000,1.0,1.0,0.06814265251159668,0.08431069552898407
91,1,128,1,0.45,0,55100,1.0,1.0,0.04429280757904053,0.05053829401731491
91,1,128,1,0.45,0,55200,1.0,1.0,0.04443426430225372,0.049291253089904785
91,1,128,1,0.45,0,55300,1.0,1.0,0.04604458063840866,0.050328128039836884
91,1,128,1,0.45,0,55400,1.0,1.0,0.04693904519081116,0.05089251697063446
91,1,128,1,0.45,0,55500,1.0,1.0,0.04496777802705765,0.048571549355983734
91,1,128,1,0.45,0,55600,1.0,1.0,0.037144120782613754,0.04004152491688728
91,1,128,1,0.45,0,55700,1.0,1.0,0.03029385581612587,0.032601695507764816
91,1,128,1,0.45,0,55800,0.9520934224128723,0.9144384860992432,0.381030797958374,0.47669512033462524
91,1,128,1,0.45,0,55900,1.0,1.0,0.0342969074845314,0.04056823253631592
91,1,128,1,0.45,0,56000,1.0,1.0,0.03288206830620766,0.037305545061826706
91,1,128,1,0.45,0,56100,1.0,1.0,0.03456077724695206,0.03839097544550896
91,1,128,1,0.45,0,56200,1.0,1.0,0.03648335859179497,0.03999468684196472
91,1,128,1,0.45,0,56300,1.0,1.0,0.03806697577238083,0.04138590395450592
91,1,128,1,0.45,0,56400,1.0,1.0,0.038945361971855164,0.042149946093559265
91,1,128,1,0.45,0,56500,0.6131240129470825,0.5470070838928223,1.3806196451187134,1.544042944908142
91,1,128,1,0.45,0,56600,1.0,1.0,0.060479845851659775,0.06910880655050278
91,1,128,1,0.45,0,56700,1.0,1.0,0.05194037780165672,0.057417187839746475
